
=| GET query1 |=
2014-07-13 07:11:53 | select `student`.*, `studentresponse`.`questionid` as `pivot_questionid`, `studentresponse`.`studentid` as `pivot_studentid`, `studentresponse`.`studentresponseid` as `pivot_studentresponseid`, `studentresponse`.`response` as `pivot_response`, `studentresponse`.`markedans` as `pivot_markedans` from `student` inner join `studentresponse` on `student`.`studentid` = `studentresponse`.`studentid` where `studentresponse`.`studentid` = ? and `studentresponse`.`questionid` in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) | 20ms

=| GET query2 |=
2014-07-13 07:29:40 | select * from `question` | 36ms
2014-07-13 07:29:40 | select `student`.*, `studentresponse`.`questionid` as `pivot_questionid`, `studentresponse`.`studentid` as `pivot_studentid`, `studentresponse`.`studentresponseid` as `pivot_studentresponseid`, `studentresponse`.`response` as `pivot_response`, `studentresponse`.`markedans` as `pivot_markedans` from `student` inner join `studentresponse` on `student`.`studentid` = `studentresponse`.`studentid` where `studentresponse`.`studentid` = ? and `studentresponse`.`questionid` in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) | 16ms

=| GET query2 |=

=| GET query2 |=
2014-07-13 07:34:24 | select * from `question` | 35ms
2014-07-13 07:34:24 | select `student`.*, `studentresponse`.`questionid` as `pivot_questionid`, `studentresponse`.`studentid` as `pivot_studentid`, `studentresponse`.`studentresponseid` as `pivot_studentresponseid`, `studentresponse`.`response` as `pivot_response`, `studentresponse`.`markedans` as `pivot_markedans` from `student` inner join `studentresponse` on `student`.`studentid` = `studentresponse`.`studentid` where `studentresponse`.`studentid` = ? and `studentresponse`.`questionid` in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) | 17ms

=| GET query2 |=

=| GET query2 |=

=| GET query2 |=

=| GET query2 |=

=| GET query2 |=
2014-07-13 07:41:42 | select * from `question` where exists (select 1 from `studentresponse` where `studentresponse`.`studentid` = ?) | 65ms
2014-07-13 07:41:42 | select `student`.*, `studentresponse`.`questionid` as `pivot_questionid`, `studentresponse`.`studentid` as `pivot_studentid`, `studentresponse`.`studentresponseid` as `pivot_studentresponseid`, `studentresponse`.`response` as `pivot_response`, `studentresponse`.`markedans` as `pivot_markedans` from `student` inner join `studentresponse` on `student`.`studentid` = `studentresponse`.`studentid` where `studentresponse`.`studentid` = ? and `studentresponse`.`questionid` in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) | 17ms

=| GET query2 |=
2014-07-13 07:42:49 | select * from `question` where exists (select 1 from `studentresponse` where `studentresponse`.`studentid` = ?) | 37ms

=| GET query2 |=
2014-07-13 07:44:40 | select * from `question` where exists (select 1 from `studentresponse` where `studentresponse`.`questionid` = ? and `studentresponse`.`studentid` = ?) | 2ms

=| GET query2 |=
2014-07-13 07:44:53 | select count(*) as aggregate from `question` where exists (select 1 from `studentresponse` where `studentresponse`.`questionid` = ? and `studentresponse`.`studentid` = ?) | 0ms

=| GET query2 |=
2014-07-13 07:44:57 | select count(*) as aggregate from `question` where exists (select 1 from `studentresponse` where `studentresponse`.`studentid` = ?) | 1ms

=| GET query2 |=
2014-07-13 07:45:11 | select count(*) as aggregate from `question` where exists (select 1 from `studentresponse` where `studentresponse`.`questionid` = ?) | 1ms

=| GET query2 |=
2014-07-13 07:47:41 | select count(*) as aggregate from `question` | 2ms

=| GET query2 |=
2014-07-13 07:47:52 | select count(*) as aggregate from `student` | 1ms

=| GET query2 |=
2014-07-13 07:48:00 | select * from `student` | 2ms
2014-07-13 07:48:00 | select `question`.*, `studentresponse`.`studentid` as `pivot_studentid`, `studentresponse`.`questionid` as `pivot_questionid`, `studentresponse`.`studentresponseid` as `pivot_studentresponseid`, `studentresponse`.`response` as `pivot_response`, `studentresponse`.`markedans` as `pivot_markedans` from `question` inner join `studentresponse` on `question`.`questionid` = `studentresponse`.`questionid` where `studentresponse`.`questionid` is null and `studentresponse`.`studentid` in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) | 2ms

=| GET query2 |=
2014-07-13 07:50:10 | select * from `student` | 2ms

=| GET query2 |=
2014-07-13 08:18:42 | select * from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? | 19ms

=| GET query2 |=
2014-07-13 08:18:55 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? | 2ms

=| GET query2 |=

=| GET query2 |=

=| GET query2 |=

=| GET query2 |=
2014-07-13 08:20:13 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? | 2ms

=| GET query2 |=
2014-07-13 08:20:19 | select * from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? | 19ms

=| GET query2 |=
2014-07-13 08:20:51 | select * from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? | 14ms

=| GET query2 |=
2014-07-13 08:21:02 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? | 3ms

=| GET query2 |=
2014-07-13 08:21:08 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? | 2ms

=| GET query2 |=
2014-07-13 08:21:14 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? | 2ms

=| GET query2 |=
2014-07-13 08:23:09 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? | 2ms

=| GET query2 |=
2014-07-13 08:25:04 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? | 2ms

=| GET query2 |=
2014-07-13 08:25:08 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? | 2ms

=| GET query2 |=
2014-07-13 08:35:33 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? and `response` = ? | 2ms

=| GET query2 |=
2014-07-13 08:35:39 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? and `response` = ? | 2ms

=| GET query2 |=
2014-07-13 08:35:43 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` = ? and `subjectid` = ? and `response` = ? | 1ms

=| GET dashboard |=
2014-07-13 08:39:31 | select * from `users` where `id` = ? limit 1 | 1ms
2014-07-13 08:39:31 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 1ms
2014-07-13 08:39:31 | select * from `student` where `student`.`studentid` = ? limit 1 | 1ms
2014-07-13 08:39:31 | select `studentreport`.`examid`, `overallrank` from `studentreport` inner join `exam` on `studentreport`.`examid` = `exam`.`examid` where `studentid` = ? and `attendance` = ? order by `exam`.`examdate` asc | 1ms
2014-07-13 08:39:31 | select `examid`, `testtopic`, `examdate`, `subjectid` from `exam` where `exam`.`examid` in (?, ?, ?, ?, ?, ?, ?) | 1ms

=| GET dashboard |=
2014-07-13 08:40:10 | select * from `users` where `id` = ? limit 1 | 1ms
2014-07-13 08:40:10 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 1ms
2014-07-13 08:40:10 | select * from `student` where `student`.`studentid` = ? limit 1 | 1ms
2014-07-13 08:40:10 | select `studentreport`.`examid`, `overallrank` from `studentreport` inner join `exam` on `studentreport`.`examid` = `exam`.`examid` where `studentid` = ? and `attendance` = ? order by `exam`.`examdate` asc | 2ms
2014-07-13 08:40:10 | select `examid`, `testtopic`, `examdate`, `subjectid` from `exam` where `exam`.`examid` in (?, ?, ?, ?, ?, ?, ?) | 0ms

=| GET login |=

=| POST login |=
2014-07-13 08:40:53 | select * from `users` where `username` = ? limit 1 | 2ms

=| GET login |=

=| POST login |=
2014-07-13 08:41:03 | select * from `users` where `username` = ? limit 1 | 1ms
2014-07-13 08:41:03 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 0ms
2014-07-13 08:41:03 | select * from `student` where `student`.`studentid` = ? limit 1 | 0ms

=| GET dashboard |=
2014-07-13 08:41:03 | select * from `users` where `id` = ? limit 1 | 1ms
2014-07-13 08:41:03 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 1ms
2014-07-13 08:41:03 | select * from `student` where `student`.`studentid` = ? limit 1 | 1ms
2014-07-13 08:41:03 | select `studentreport`.`examid`, `overallrank` from `studentreport` inner join `exam` on `studentreport`.`examid` = `exam`.`examid` where `studentid` = ? and `attendance` = ? order by `exam`.`examdate` asc | 1ms
2014-07-13 08:41:03 | select `examid`, `testtopic`, `examdate`, `subjectid` from `exam` where `exam`.`examid` in (?, ?, ?, ?, ?, ?, ?) | 1ms

=| GET profile |=
2014-07-13 08:41:39 | select * from `users` where `id` = ? limit 1 | 1ms
2014-07-13 08:41:39 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 1ms
2014-07-13 08:41:39 | select * from `student` where `student`.`studentid` = ? limit 1 | 1ms

=| GET profile |=
2014-07-13 08:42:00 | select * from `users` where `id` = ? limit 1 | 1ms
2014-07-13 08:42:00 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 0ms
2014-07-13 08:42:00 | select * from `student` where `student`.`studentid` = ? limit 1 | 0ms
2014-07-13 08:42:00 | select * from `ib` where `ib`.`ibid` = ? limit 1 | 16ms
2014-07-13 08:42:00 | select * from `institute` where `institute`.`instituteid` = ? limit 1 | 7ms

=| POST edroot_report.php |=

=| GET dashboard |=
2014-07-13 08:42:12 | select * from `users` where `id` = ? limit 1 | 1ms
2014-07-13 08:42:12 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 0ms
2014-07-13 08:42:12 | select * from `student` where `student`.`studentid` = ? limit 1 | 1ms
2014-07-13 08:42:12 | select `studentreport`.`examid`, `overallrank` from `studentreport` inner join `exam` on `studentreport`.`examid` = `exam`.`examid` where `studentid` = ? and `attendance` = ? order by `exam`.`examdate` asc | 1ms
2014-07-13 08:42:12 | select `examid`, `testtopic`, `examdate`, `subjectid` from `exam` where `exam`.`examid` in (?, ?, ?, ?, ?, ?, ?) | 1ms
2014-07-13 08:42:12 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select * from `exam` where `examid` = ? | 0ms
2014-07-13 08:42:12 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 0ms
2014-07-13 08:42:12 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 0ms
2014-07-13 08:42:12 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 0ms
2014-07-13 08:42:12 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:12 | select * from `exam` where `examid` = ? | 0ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 0ms
2014-07-13 08:42:13 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 0ms
2014-07-13 08:42:13 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:13 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 0ms

=| POST edroot_report.php |=

=| GET dashboard |=
2014-07-13 08:42:45 | select * from `users` where `id` = ? limit 1 | 1ms
2014-07-13 08:42:45 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 1ms
2014-07-13 08:42:45 | select * from `student` where `student`.`studentid` = ? limit 1 | 1ms
2014-07-13 08:42:45 | select `studentreport`.`examid`, `overallrank` from `studentreport` inner join `exam` on `studentreport`.`examid` = `exam`.`examid` where `studentid` = ? and `attendance` = ? order by `exam`.`examdate` asc | 1ms
2014-07-13 08:42:45 | select `examid`, `testtopic`, `examdate`, `subjectid` from `exam` where `exam`.`examid` in (?, ?, ?, ?, ?, ?, ?) | 1ms
2014-07-13 08:42:45 | select * from `exam` where `examid` = ? | 2ms
2014-07-13 08:42:45 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 0ms
2014-07-13 08:42:45 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select * from `exam` where `examid` = ? | 1ms
2014-07-13 08:42:45 | select max(`overallrank`) as aggregate from `studentreport` where `examid` = ? | 1ms

=| POST edroot_report.php |=

=| GET query |=

=| GET query2 |=
2014-07-13 17:31:18 | select count(*) as aggregate from `studentresponse` inner join `question` on `question`.`questionid` = `studentresponse`.`questionid` where `studentid` is null and `subjectid` = ? and `response` = ? | 65ms

=| GET login |=

=| GET assets/img/ico/favicon.ico |=

=| GET assets/img/ico/favicon.ico |=

=| POST login |=
2014-07-13 17:31:42 | select * from `users` where `username` = ? limit 1 | 21ms
2014-07-13 17:31:42 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 35ms
2014-07-13 17:31:42 | select * from `student` where `student`.`studentid` = ? limit 1 | 24ms

=| GET dashboard |=
2014-07-13 17:31:42 | select * from `users` where `id` = ? limit 1 | 0ms
2014-07-13 17:31:42 | select * from `parentlogins` where `parentlogins`.`loginname` = ? limit 1 | 1ms
